Date, INR_per_USD ,CAD_Ind_Q,GDP_Ind_Q,GDP_Ind_per_Q_2004_2005,Inflation_Ind_M,MIBOR,LIBOR,Forieg_equit_inv_Ind_D,Forieg_Debt_inv__Ind_D,FDI_Ind_14169_M,RBI_Repo_Rate_Date,Trade_Deficit_Ind_M,Fiscal_Deficit_Ind_Y,NIFTY_PE_Ind_D,Brent_D,USDCNY_D,EURUSD_D,USDJPY_D,US_GDP_perc_Q,US_NFP_M,US_Unemp_Q,Strength_USD_D,Tourism_IND_USD_mn_Yr,Tourism_USA_USD_mn_Yr,Inflation_USA_percen_m,FEDFUNDS_USA_m,US_Net_Inter_Invest_Position_USD_mn_q,FDI_US_USD_mn_q,Discount_rate_USA_perc_m,Trade_Deficit_USA_USD_mn_m,Fiscal_Deficit_USA_per_Y
15-04-2012,NA,-4.49,4.9,4.5,9.76,NA,NA,NA,NA,1542,NA,-14041.3,5.8,NA,NA,NA,NA,NA,1.9,72,8.2,NA,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
16-04-2012,51.6775,-4.49,4.9,4.5,9.76,8.21,0.46565,-106.79,-33.76,1542,NA,-14041.3,5.8,15.1078,118.68,6.3153,1.3142,80.41,1.9,72,8.2,79.555,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
17-04-2012,51.4837,-4.49,4.9,4.5,9.76,8.04,0.46565,75.8,-67.95,1542,8,-14041.3,5.8,15.2913,118.78,6.302,1.3127,80.85,1.9,72,8.2,79.476,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
18-04-2012,51.78,-4.49,4.9,4.5,9.76,7.96,0.46565,54.92,-43.64,1542,NA,-14041.3,5.8,15.3211,117.97,6.303,1.3123,81.26,1.9,72,8.2,79.538,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
19-04-2012,52.145,-4.49,4.9,4.5,9.76,8.02,0.46565,-13.13,29.81,1542,NA,-14041.3,5.8,15.4148,118,6.3038,1.3138,81.61,1.9,72,8.2,79.561,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
20-04-2012,52.085,-4.49,4.9,4.5,9.76,8.1,0.46565,63.14,-87.65,1542,NA,-14041.3,5.8,15.2946,118.76,6.3086,1.3219,81.52,1.9,72,8.2,79.194,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
21-04-2012,NA,-4.49,4.9,4.5,9.76,NA,NA,NA,NA,1542,NA,-14041.3,5.8,NA,NA,NA,NA,NA,1.9,72,8.2,NA,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
22-04-2012,NA,-4.49,4.9,4.5,9.76,NA,NA,NA,NA,1542,NA,-14041.3,5.8,NA,NA,NA,NA,NA,1.9,72,8.2,NA,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
23-04-2012,52.525,-4.49,4.9,4.5,9.76,8.14,0.46565,-64.85,-10.73,1542,NA,-14041.3,5.8,15.0338,118.71,6.3086,1.3156,81.18,1.9,72,8.2,79.42,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
24-04-2012,52.695,-4.49,4.9,4.5,9.76,8.42,0.46585,-158.96,40.34,1542,NA,-14041.3,5.8,15.0975,118.16,6.3079,1.3197,81.32,1.9,72,8.2,79.225,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
25-04-2012,52.545,-4.49,4.9,4.5,9.76,8.39,0.46585,-53.43,-111.19,1542,NA,-14041.3,5.8,15.0378,119.12,6.3043,1.3217,81.34,1.9,72,8.2,79.012,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
26-04-2012,52.555,-4.49,4.9,4.5,9.76,8.27,0.46585,-37.21,-198.53,1542,NA,-14041.3,5.8,15.0002,119.92,6.3057,1.3219,80.99,1.9,72,8.2,78.919,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
27-04-2012,52.5425,-4.49,4.9,4.5,9.76,8.2,0.46585,-62.91,-318.25,1542,NA,-14041.3,5.8,14.8535,119.83,6.3099,1.3255,80.27,1.9,72,8.2,78.709,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
28-04-2012,NA,-4.49,4.9,4.5,9.76,NA,NA,NA,NA,1542,NA,-14041.3,5.8,14.9061,NA,NA,NA,NA,1.9,72,8.2,NA,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
29-04-2012,NA,-4.49,4.9,4.5,9.76,NA,NA,NA,NA,1542,NA,-14041.3,5.8,NA,NA,NA,NA,NA,1.9,72,8.2,NA,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
30-04-2012,52.7363,-4.49,4.9,4.5,9.76,8.26,0.46585,102.95,44.82,1542,NA,-14041.3,5.8,15.0182,119.47,6.2795,1.3239,79.82,1.9,72,8.2,78.776,18340,200997,2.30274,0.14,-5222050,3080095,0.75,-47254,-6.73
01-05-2012,NA,-4.49,4.9,4.5,9.8,NA,0.46585,NA,NA,1024,NA,-16953.7,5.8,NA,119.66,6.2774,1.3237,80.09,1.9,117,8.2,78.864,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
02-05-2012,52.955,-4.49,4.9,4.5,9.8,8.22,0.46585,46.14,89.41,1024,NA,-16953.7,5.8,14.9924,118.2,6.3075,1.3158,80.14,1.9,117,8.2,79.132,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
03-05-2012,53.415,-4.49,4.9,4.5,9.8,8.06,0.46585,17.12,7.41,1024,NA,-16953.7,5.8,14.8472,116.08,6.3053,1.3152,80.18,1.9,117,8.2,79.221,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
04-05-2012,53.475,-4.49,4.9,4.5,9.8,7.85,0.46585,95.4,105.48,1024,NA,-16953.7,5.8,14.5566,113.18,6.3061,1.3084,79.85,1.9,117,8.2,79.498,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
05-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
06-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
07-05-2012,52.915,-4.49,4.9,4.5,9.8,7.84,NA,-111.15,16.29,1024,NA,-16953.7,5.8,14.6347,113.16,6.3078,1.3051,79.92,1.9,117,8.2,79.603,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
08-05-2012,53.145,-4.49,4.9,4.5,9.8,7.99,0.46585,-69.88,-0.69,1024,NA,-16953.7,5.8,14.3079,112.73,6.3081,1.3005,79.87,1.9,117,8.2,79.738,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
09-05-2012,53.8275,-4.49,4.9,4.5,9.8,7.91,0.46685,-66.82,-43.1,1024,NA,-16953.7,5.8,14.2359,113.2,6.3098,1.2929,79.64,1.9,117,8.2,80.08,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
10-05-2012,53.425,-4.49,4.9,4.5,9.8,7.7,0.46685,64.19,-41.14,1024,NA,-16953.7,5.8,14.2099,112.73,6.3142,1.2936,79.93,1.9,117,8.2,80.112,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
11-05-2012,53.635,-4.49,4.9,4.5,9.8,7.47,0.46685,32.85,-79.83,1024,NA,-16953.7,5.8,14.1046,112.26,6.3103,1.2917,79.94,1.9,117,8.2,80.264,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
12-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
13-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
14-05-2012,53.9563,-4.49,4.9,4.5,9.8,7.63,0.46585,75.23,149.44,1024,NA,-16953.7,5.8,14.047,111.57,6.3214,1.2823,79.85,1.9,117,8.2,80.606,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
15-05-2012,53.795,-4.49,4.9,4.5,9.8,7.43,0.46585,-25.24,16.79,1024,NA,-16953.7,5.8,14.1462,112.24,6.318,1.2729,80.18,1.9,117,8.2,81.221,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
16-05-2012,54.4975,-4.49,4.9,4.5,9.8,7.4,0.46685,-88.7,40.32,1024,NA,-16953.7,5.8,13.9042,111.71,6.3218,1.2716,80.33,1.9,117,8.2,81.372,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
17-05-2012,54.485,-4.49,4.9,4.5,9.8,7.58,0.46685,7.64,-27.89,1024,NA,-16953.7,5.8,13.9384,107.49,6.3252,1.2698,79.28,1.9,117,8.2,81.383,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
18-05-2012,54.425,-4.49,4.9,4.5,9.8,7.39,0.46685,-37.52,-70.55,1024,NA,-16953.7,5.8,13.9992,107.14,6.3282,1.278,79.02,1.9,117,8.2,81.292,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
19-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
20-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
21-05-2012,55.035,-4.49,4.9,4.5,9.8,7.63,0.46685,-10.7,-69.98,1024,NA,-16953.7,5.8,14.041,108.81,6.3274,1.2818,79.31,1.9,117,8.2,81.084,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
22-05-2012,55.395,-4.49,4.9,4.5,9.8,7.64,0.46685,-39.68,184.35,1024,NA,-16953.7,5.8,13.9106,108.41,6.323,1.2684,79.96,1.9,117,8.2,81.493,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
23-05-2012,56.005,-4.49,4.9,4.5,9.8,7.53,0.46685,-57.24,105.14,1024,NA,-16953.7,5.8,13.8395,105.56,6.3347,1.2582,79.47,1.9,117,8.2,82.094,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
24-05-2012,55.655,-4.49,4.9,4.5,9.8,7.6,0.46685,-8.6,-115.55,1024,NA,-16953.7,5.8,14.0849,106.55,6.3452,1.2532,79.6,1.9,117,8.2,82.347,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
25-05-2012,55.375,-4.49,4.9,4.5,9.8,7.6,0.46685,-65.34,6.35,1024,NA,-16953.7,5.8,14.0821,106.83,6.3444,1.2517,79.68,1.9,117,8.2,82.402,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
26-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
27-05-2012,NA,-4.49,4.9,4.5,9.8,NA,NA,NA,NA,1024,NA,-16953.7,5.8,NA,NA,NA,NA,NA,1.9,117,8.2,NA,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
28-05-2012,55.1863,-4.49,4.9,4.5,9.8,7.73,0.46685,32.44,154.9,1024,NA,-16953.7,5.8,14.2688,107.11,6.3453,1.2541,79.47,1.9,117,8.2,82.402,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
29-05-2012,55.675,-4.49,4.9,4.5,9.8,7.57,0.46685,33.66,220.56,1024,NA,-16953.7,5.8,14.2815,106.68,6.3481,1.2503,79.49,1.9,117,8.2,82.48,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
30-05-2012,56.2325,-4.49,4.9,4.5,9.8,7.34,0.46685,15.26,-37.15,1024,NA,-16953.7,5.8,14.1689,103.47,6.358,1.2367,79.07,1.9,117,8.2,83.018,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
31-05-2012,56.11,-4.49,4.9,4.5,9.8,7.41,0.46685,-112.49,446.85,1024,NA,-16953.7,5.8,14.0931,101.87,6.3685,1.2365,78.32,1.9,117,8.2,83.043,18340,200997,1.704254,0.16,-5222050,3080095,0.75,-45970,-6.73
01-06-2012,55.585,-4.49,4.9,4.5,10.15,7.36,0.46785,-24.76,-174.87,1235,NA,-11244.45,5.8,13.8565,98.43,6.3696,1.2434,78.02,1.9,68,8.2,82.89,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
02-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
03-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
04-06-2012,55.665,-4.49,4.9,4.5,10.15,7.27,NA,-103.42,64.35,1235,NA,-11244.45,5.8,13.8753,98.85,6.364,1.2499,78.34,1.9,68,8.2,82.557,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
05-06-2012,55.645,-4.49,4.9,4.5,10.15,7.19,NA,-113.31,-203.65,1235,NA,-11244.45,5.8,13.9186,98.84,6.3673,1.2452,78.75,1.9,68,8.2,82.825,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
06-06-2012,55.365,-4.49,4.9,4.5,10.15,7.2,0.46785,30.48,189.91,1235,NA,-11244.45,5.8,14.3016,100.64,6.3639,1.2582,79.19,1.9,68,8.2,82.321,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
07-06-2012,54.945,-4.49,4.9,4.5,10.15,7.21,0.46785,134.32,-395.38,1235,NA,-11244.45,5.8,14.452,99.93,6.3638,1.2561,79.63,1.9,68,8.2,82.051,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
08-06-2012,55.455,-4.49,4.9,4.5,10.15,7.16,0.46785,50.62,72.31,1235,NA,-11244.45,5.8,14.5055,99.47,6.3703,1.2517,79.49,1.9,68,8.2,82.511,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
09-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
10-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
11-06-2012,55.735,-4.49,4.9,4.5,10.15,7.23,0.46785,38.76,136.26,1235,NA,-11244.45,5.8,14.4647,98,6.3692,1.2482,79.44,1.9,68,8.2,82.515,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
12-06-2012,55.815,-4.49,4.9,4.5,10.15,6.89,0.46785,4.25,159.15,1235,NA,-11244.45,5.8,14.6386,97.14,6.3705,1.2503,79.53,1.9,68,8.2,82.423,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
13-06-2012,55.685,-4.49,4.9,4.5,10.15,6.98,0.46785,48.76,45.35,1235,NA,-11244.45,5.8,14.6544,97.13,6.3689,1.2557,79.48,1.9,68,8.2,82.058,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
14-06-2012,55.815,-4.49,4.9,4.5,10.15,7.04,0.46785,16.16,-131.48,1235,NA,-11244.45,5.8,14.4636,97.03,6.3705,1.2633,79.35,1.9,68,8.2,81.99,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
15-06-2012,55.49,-4.49,4.9,4.5,10.15,7.08,0.46785,70.29,-6.38,1235,NA,-11244.45,5.8,14.7048,97.61,6.3653,1.2638,78.73,1.9,68,8.2,81.628,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
16-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
17-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
18-06-2012,55.92,-4.49,4.9,4.5,10.15,7.17,0.46785,-106.64,56.57,1235,8,-11244.45,5.8,14.4908,96.05,6.3575,1.2576,79.11,1.9,68,8.2,81.946,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
19-06-2012,55.97,-4.49,4.9,4.5,10.15,7.28,0.46785,25.37,48.8,1235,NA,-11244.45,5.8,14.6041,95.76,6.3547,1.2685,78.95,1.9,68,8.2,81.378,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
20-06-2012,56.1462,-4.49,4.9,4.5,10.15,7.57,0.4676,45.19,32.31,1235,NA,-11244.45,5.8,14.6519,92.69,6.3598,1.2707,79.54,1.9,68,8.2,81.583,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
21-06-2012,56.3075,-4.49,4.9,4.5,10.15,7.64,0.4676,-42.31,12.08,1235,NA,-11244.45,5.8,14.779,89.23,6.3649,1.254,80.28,1.9,68,8.2,82.29,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
22-06-2012,57.155,-4.49,4.9,4.5,10.15,7.37,0.4616,-20.91,33.69,1235,NA,-11244.45,5.8,14.7248,90.98,NA,1.257,80.43,1.9,68,8.2,82.256,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
23-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
24-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
25-06-2012,57.015,-4.49,4.9,4.5,10.15,7.63,0.4606,33.76,-30.47,1235,NA,-11244.45,5.8,14.635,91.01,6.3633,1.2504,79.66,1.9,68,8.2,82.497,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
26-06-2012,57.035,-4.49,4.9,4.5,10.15,7.6,0.4606,15.1,-30.28,1235,NA,-11244.45,5.8,14.6526,93.02,6.3627,1.2491,79.52,1.9,68,8.2,82.372,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
27-06-2012,57.1375,-4.49,4.9,4.5,10.15,7.73,0.4606,46.71,-131.71,1235,NA,-11244.45,5.8,14.713,93.5,6.3574,1.2468,79.72,1.9,68,8.2,82.618,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
28-06-2012,56.8063,-4.49,4.9,4.5,10.15,7.88,0.4606,-122.09,101.89,1235,NA,-11244.45,5.8,14.7337,91.36,6.3574,1.2444,79.46,1.9,68,8.2,82.807,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
29-06-2012,55.6375,-4.49,4.9,4.5,10.15,7.77,0.4606,NA,NA,1235,NA,-11244.45,5.8,15.105,97.8,6.354,1.2667,79.79,1.9,68,8.2,81.627,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
30-06-2012,NA,-4.49,4.9,4.5,10.15,NA,NA,NA,NA,1235,NA,-11244.45,5.8,NA,NA,NA,NA,NA,1.9,68,8.2,NA,18340,200997,1.663994,0.16,-5222050,3080095,0.75,-43460,-6.73
01-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
02-07-2012,55.4262,-4.53,7.5,4.6,10.13,7.87,0.4606,697.6,152.01,1613,NA,-17479,5.8,15.3952,97.34,6.3486,1.2576,79.51,0.5,156,8.03,81.87,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
03-07-2012,54.3725,-4.53,7.5,4.6,10.13,7.95,0.4606,102.23,9.21,1613,NA,-17479,5.8,15.4225,100.68,6.3525,1.2608,79.79,0.5,156,8.03,81.782,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
04-07-2012,54.495,-4.53,7.5,4.6,10.13,8.01,0.4596,55.12,30.46,1613,NA,-17479,5.8,15.4651,99.77,6.3475,1.2527,79.88,0.5,156,8.03,81.782,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
05-07-2012,54.955,-4.53,7.5,4.6,10.13,7.7,0.4596,82.92,-33.95,1613,NA,-17479,5.8,15.5373,100.7,6.356,1.2392,79.92,0.5,156,8.03,82.813,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
06-07-2012,55.455,-4.53,7.5,4.6,10.13,7.65,0.4576,109.82,79.5,1613,NA,-17479,5.8,15.5071,98.19,6.3648,1.2291,79.66,0.5,156,8.03,83.377,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
07-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
08-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
09-07-2012,55.9375,-4.53,7.5,4.6,10.13,7.7,0.4576,59.89,43.57,1613,NA,-17479,5.8,15.3886,100.32,6.3712,1.2313,79.56,0.5,156,8.03,83.161,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
10-07-2012,55.395,-4.53,7.5,4.6,10.13,7.78,0.4576,113.91,16.55,1613,NA,-17479,5.8,15.5933,97.97,6.3657,1.225,79.43,0.5,156,8.03,83.4,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
11-07-2012,55.635,-4.53,7.5,4.6,10.13,7.69,0.4561,45.34,-23.89,1613,NA,-17479,5.8,15.4794,100.23,6.3686,1.2239,79.76,0.5,156,8.03,83.568,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
12-07-2012,55.925,-4.53,7.5,4.6,10.13,7.59,0.4551,56.29,36.02,1613,NA,-17479,5.8,15.2722,101.07,6.3737,1.2203,79.31,0.5,156,8.03,83.659,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
13-07-2012,55.145,-4.53,7.5,4.6,10.13,7.6,0.4551,68.21,-130.32,1613,NA,-17479,5.8,15.2489,102.4,6.3793,1.2249,79.18,0.5,156,8.03,83.349,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
14-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
15-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
16-07-2012,55.325,-4.53,7.5,4.6,10.13,7.53,0.4551,64.79,17.14,1613,NA,-17479,5.8,15.1613,103.55,6.3788,1.2273,78.87,0.5,156,8.03,83.098,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
17-07-2012,55.1162,-4.53,7.5,4.6,10.13,7.38,0.4551,103.49,19.96,1613,NA,-17479,5.8,15.1485,104,6.3731,1.2294,79.06,0.5,156,8.03,83.032,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
18-07-2012,55.495,-4.53,7.5,4.6,10.13,7.49,0.4551,68.12,25.99,1613,NA,-17479,5.8,15.2169,105.16,6.3695,1.2284,78.8,0.5,156,8.03,83.068,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
19-07-2012,55.135,-4.53,7.5,4.6,10.13,7.6,0.4531,38.78,30.04,1613,NA,-17479,5.8,15.2939,107.8,6.3729,1.2281,78.59,0.5,156,8.03,82.883,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
20-07-2012,55.3262,-4.53,7.5,4.6,10.13,7.65,0.4521,43.37,142.56,1613,NA,-17479,5.8,15.1842,106.83,6.3738,1.2157,78.49,0.5,156,8.03,83.478,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
21-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
22-07-2012,NA,-4.53,7.5,4.6,10.13,NA,NA,NA,NA,1613,NA,-17479,5.8,NA,NA,NA,NA,NA,0.5,156,8.03,NA,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
23-07-2012,55.9738,-4.53,7.5,4.6,10.13,7.53,0.4511,57.71,19.43,1613,NA,-17479,5.8,14.93,103.26,6.386,1.2117,78.4,0.5,156,8.03,83.706,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
24-07-2012,56.12,-4.53,7.5,4.6,10.13,7.53,0.4481,-37.74,34.22,1613,NA,-17479,5.8,14.9599,103.42,6.3859,1.2061,78.18,0.5,156,8.03,84.005,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
25-07-2012,56.16,-4.53,7.5,4.6,10.13,7.52,0.4481,-44.18,66.36,1613,NA,-17479,5.8,14.9056,104.38,6.3885,1.2158,78.16,0.5,156,8.03,83.524,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
26-07-2012,55.515,-4.53,7.5,4.6,10.13,7.53,0.4471,-166.3,38.11,1613,NA,-17479,5.8,14.7114,105.26,6.3841,1.2283,78.21,0.5,156,8.03,82.808,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
27-07-2012,55.34,-4.53,7.5,4.6,10.13,7.51,0.4466,115.89,14.38,1613,NA,-17479,5.8,14.8772,106.47,6.3807,1.2322,78.46,0.5,156,8.03,82.709,18340,200997,1.408451,0.16,-4953117,3131522,0.75,-43370,-6.73
